ano,especie_original,especie_limpa,is_tilapia,arquivo,aba
2022,Tucunaré,tucunare,FALSE,Rendimento 2022.xlsm,BD
2023,Armado,armado,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Barbado,barbado,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Bocudo,bocudo,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Cará,cara,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Carpa,carpa,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Cascudo,cascudo,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Corvina,corvina,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Curimba,curimba,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Dourado,dourado,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Dourado Cachorro,dourado cachorro,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Jaú,jau,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Linguado,linguado,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Mandi,mandi,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Outros,outros,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Pacu,pacu,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Perna de Moça,perna de moca,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Piapara,piapara,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Piau,piau,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Piauçu,piaucu,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Pintado,pintado,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Piracanjuba,piracanjuba,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Piranha,piranha,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Raia,raia,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Sardinha,sardinha,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Surubim,surubim,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Surumanha,surumanha,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Tilápia,tilapia,TRUE,Rendimento 2023.xlsm,Banco de dados 2023
2023,TOTAL,total,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Traíra,traira,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,Tucunaré,tucunare,FALSE,Rendimento 2023.xlsm,Banco de dados 2023
2023,NA,NA,NA,Rendimento 2023.xlsm,Banco de dados 2023
2024,Armado,armado,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Bananinha,bananinha,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Barbado,barbado,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Bocudo,bocudo,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Cará,cara,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Carpa,carpa,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Cascudo,cascudo,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Corvina,corvina,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Curimba,curimba,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Dourado,dourado,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Dourado Cachorro,dourado cachorro,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Jaú,jau,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Linguado,linguado,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Luz baixa,luz baixa,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Mandi,mandi,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Outros,outros,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Pacu,pacu,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Perna de moça,perna de moca,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Piapara,piapara,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Piau,piau,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Piauçu,piaucu,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Pintado,pintado,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Piracanjuba,piracanjuba,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Piranha,piranha,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Raia,raia,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Surubim,surubim,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Tilápia,tilapia,TRUE,Rendimento 2024.xlsx,Banco de dados
2024,Traíra,traira,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,Tucunaré,tucunare,FALSE,Rendimento 2024.xlsx,Banco de dados
2024,NA,NA,NA,Rendimento 2024.xlsx,Banco de dados
2025,Armado,armado,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Bananinha,bananinha,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Barbado,barbado,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Bocudo,bocudo,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Cará,cara,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Carpa,carpa,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Cascudo,cascudo,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Corvina,corvina,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Curimba,curimba,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Dourado,dourado,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Dourado cachorro,dourado cachorro,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Jaú,jau,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Linguado,linguado,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Luz baixa,luz baixa,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Mandi,mandi,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Outros,outros,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Pacu,pacu,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Perna de moça,perna de moca,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Piapara,piapara,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Piau,piau,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Piauçu,piaucu,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Pintado,pintado,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Piracanjuba,piracanjuba,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Piranha,piranha,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Raia,raia,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Surubim,surubim,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Tilápia,tilapia,TRUE,Rendimento 2025.xlsx,Banco de dados
2025,Traíra,traira,FALSE,Rendimento 2025.xlsx,Banco de dados
2025,Tucunaré,tucunare,FALSE,Rendimento 2025.xlsx,Banco de dados
